week_start,campaign_id,country_code,device,impressions,clicks,spend_aed,sessions,engaged_sessions,new_users,add_to_cart,begin_checkout,purchases,revenue_aed
2024-01-08,8,AE,Mobile,867036,7473,5453.56,7310,3266,6521,429,233,112,11807.85
2024-01-08,8,AE,Tablet,58142,497,353.79,483,230,424,36,19,9,1000.21
2024-01-08,8,BH,Desktop,39891,400,236.72,390,216,351,31,17,8,696.22
2024-01-08,8,BH,Mobile,146813,1219,721.84,1189,531,1015,66,34,16,1482.81
2024-01-08,8,BH,Tablet,9655,87,51.88,86,42,76,6,3,1,128.84
2024-01-08,8,OM,Desktop,50987,504,269.25,494,260,427,38,19,9,802.44
2024-01-08,8,OM,Mobile,205074,1696,898.08,1654,743,1469,82,41,20,1638.45
2024-01-08,8,OM,Tablet,12443,113,57.84,111,53,99,7,4,2,145.71
2024-01-08,8,QA,Desktop,54828,541,441.4,530,286,468,52,28,14,1606.09
2024-01-08,8,QA,Mobile,213542,1897,1555.74,1845,828,1612,117,61,29,3552.39
2024-01-08,8,QA,Tablet,13600,121,95.81,118,57,105,9,5,2,275.64
2024-01-08,8,SA,Desktop,191297,1942,1209.88,1896,1035,1678,161,84,40,3745.12
2024-01-08,8,SA,Mobile,718543,5892,3703.16,5769,2552,5056,327,165,79,7382.33
2024-01-08,8,SA,Tablet,46015,411,265.6,404,192,353,27,14,7,651.34
2024-01-08,9,AE,Desktop,251461,2041,1096.15,2007,1002,1804,130,68,31,3285.56
2024-01-08,9,AE,Mobile,948513,6109,3413.47,5977,2464,5363,250,130,58,5912.22
2024-01-08,9,AE,Tablet,63253,443,247.98,432,194,382,22,11,5,540.51
2024-01-08,9,BH,Desktop,39617,317,140.66,311,153,280,19,9,4,362.67
2024-01-08,9,BH,Mobile,155252,1045,457.31,1019,418,927,40,21,10,847.93
2024-01-08,9,BH,Tablet,10449,71,31.85,70,31,63,3,2,1,62.23
2024-01-08,9,OM,Desktop,56226,437,175.16,428,211,386,24,12,5,446.56
2024-01-08,9,OM,Mobile,194048,1303,518.14,1275,523,1152,46,24,11,867.85
2024-01-08,9,OM,Tablet,15277,104,40.09,102,45,93,5,2,1,86.68
2024-01-08,9,QA,Desktop,60105,461,296.16,450,221,412,32,17,8,882.87
2024-01-08,9,QA,Mobile,227735,1489,911.18,1473,609,1318,65,34,16,1817.57
2024-01-08,9,QA,Tablet,14448,96,62.08,94,41,83,5,3,1,136.09
2024-01-08,9,SA,Desktop,195504,1519,721.85,1485,728,1316,90,47,22,1993.18
2024-01-08,9,SA,Mobile,710926,4527,2237.56,4409,1802,3931,172,88,40,3623.78
2024-01-08,9,SA,Tablet,48121,335,157.51,328,143,296,15,8,4,349.66
2024-01-08,10,AE,Desktop,14845,100,816.61,98,74,69,13,7,4,923.17
2024-01-08,10,AE,Mobile,60456,342,2579.08,335,206,234,28,15,9,1956.16
2024-01-08,10,AE,Tablet,3825,22,176.95,22,14,16,2,1,1,159.4
2024-01-08,10,BH,Desktop,2551,17,103.85,17,12,12,2,1,1,110.43
2024-01-08,10,BH,Mobile,9503,54,330.3,53,33,36,4,2,1,222.4
2024-01-08,10,BH,Tablet,605,4,23.26,4,2,3,0,0,0,19.39
2024-01-08,10,OM,Desktop,3091,22,119.37,21,16,15,2,1,1,127.0
2024-01-08,10,OM,Mobile,12501,69,388.14,68,41,47,5,3,2,271.38
2024-01-08,10,OM,Tablet,827,5,27.15,5,3,3,0,0,0,23.43
2024-01-08,10,QA,Desktop,3728,25,210.34,25,18,18,3,2,1,255.73
2024-01-08,10,QA,Mobile,13164,74,633.13,73,46,52,6,3,2,494.95
2024-01-08,10,QA,Tablet,887,5,46.74,5,3,4,1,0,0,43.78
2024-01-08,10,SA,Desktop,11367,75,530.84,73,55,51,9,5,3,497.2
2024-01-08,10,SA,Mobile,40922,228,1604.42,224,141,158,18,9,5,983.9
2024-01-08,10,SA,Tablet,3181,18,124.91,18,12,12,2,1,1,105.12
2024-01-08,11,AE,Desktop,0,0,0.0,3902,3142,2287,677,345,214,26513.09
2024-01-08,11,AE,Mobile,0,0,0.0,12475,8374,7308,1526,801,513,62755.24
2024-01-08,11,AE,Tablet,0,0,0.0,881,629,524,135,68,42,5209.31
2024-01-08,11,BH,Desktop,0,0,0.0,525,426,303,89,45,28,2856.81
2024-01-08,11,BH,Mobile,0,0,0.0,1726,1161,1008,186,95,59,5718.28
2024-01-08,11,BH,Tablet,0,0,0.0,119,86,70,15,8,5,489.36
2024-01-08,11,OM,Desktop,0,0,0.0,600,483,348,96,50,31,2888.21
2024-01-08,11,OM,Mobile,0,0,0.0,1947,1297,1121,196,99,61,5553.92
2024-01-08,11,OM,Tablet,0,0,0.0,130,93,76,16,8,5,510.52
2024-01-08,11,QA,Desktop,0,0,0.0,1037,825,598,209,105,65,8546.17
2024-01-08,11,QA,Mobile,0,0,0.0,3279,2207,1875,412,212,134,18326.08
2024-01-08,11,QA,Tablet,0,0,0.0,239,174,140,37,19,12,1595.33
2024-01-08,11,SA,Desktop,0,0,0.0,2596,2079,1545,447,227,141,14882.14
2024-01-08,11,SA,Mobile,0,0,0.0,8657,5864,5023,925,480,298,32365.98
2024-01-08,11,SA,Tablet,0,0,0.0,590,425,335,80,41,25,2751.38
2024-01-08,12,AE,Desktop,0,0,0.0,1794,1577,327,567,289,205,25611.64
2024-01-08,12,AE,Mobile,0,0,0.0,5262,3826,940,1093,555,400,51572.04
2024-01-08,12,AE,Tablet,0,0,0.0,420,320,75,102,53,37,4751.33
2024-01-08,12,BH,Desktop,0,0,0.0,218,193,39,65,34,24,2400.53
2024-01-08,12,BH,Mobile,0,0,0.0,726,522,131,129,67,47,5144.44
2024-01-08,12,BH,Tablet,0,0,0.0,50,39,9,12,6,4,429.3
2024-01-08,12,OM,Desktop,0,0,0.0,281,247,51,73,39,28,2796.68
2024-01-08,12,OM,Mobile,0,0,0.0,869,638,160,153,80,55,5614.9
2024-01-08,12,OM,Tablet,0,0,0.0,61,49,11,13,7,5,507.35
2024-01-08,12,QA,Desktop,0,0,0.0,448,396,82,145,77,54,7520.49
2024-01-08,12,QA,Mobile,0,0,0.0,1491,1077,270,313,161,116,16926.58
2024-01-08,12,QA,Tablet,0,0,0.0,103,80,18,27,14,10,1440.65
2024-01-08,12,SA,Desktop,0,0,0.0,1115,984,200,327,173,125,14528.69
2024-01-08,12,SA,Mobile,0,0,0.0,3726,2740,685,715,387,277,30473.91
2024-01-08,12,SA,Tablet,0,0,0.0,252,198,45,59,30,21,2384.71
2024-01-08,13,AE,Desktop,0,0,0.0,2689,2099,752,785,410,290,38706.95
2024-01-08,13,AE,Mobile,0,0,0.0,8754,5799,2466,1708,892,620,81508.3
2024-01-08,13,AE,Tablet,0,0,0.0,583,412,167,132,70,48,6362.53
2024-01-08,13,BH,Desktop,0,0,0.0,387,299,108,98,52,35,3574.21
2024-01-08,13,BH,Mobile,0,0,0.0,1156,760,324,188,99,68,7125.09
2024-01-08,13,BH,Tablet,0,0,0.0,77,53,22,16,8,6,589.75
2024-01-08,13,OM,Desktop,0,0,0.0,436,344,121,108,57,40,4022.36
2024-01-08,13,OM,Mobile,0,0,0.0,1337,872,376,214,111,75,7635.12
2024-01-08,13,OM,Tablet,0,0,0.0,97,67,27,20,10,7,706.11
2024-01-08,13,QA,Desktop,0,0,0.0,728,558,205,228,118,83,11173.18
2024-01-08,13,QA,Mobile,0,0,0.0,2409,1553,668,465,242,167,23739.0
2024-01-08,13,QA,Tablet,0,0,0.0,164,114,46,38,19,14,2003.38
2024-01-08,13,SA,Desktop,0,0,0.0,1861,1449,521,487,255,173,19223.1
2024-01-08,13,SA,Mobile,0,0,0.0,5862,3857,1660,991,512,359,39589.09
2024-01-08,13,SA,Tablet,0,0,0.0,408,292,114,90,47,32,3549.55
2024-01-08,14,AE,Desktop,0,0,0.0,603,457,330,92,48,26,3217.92
2024-01-08,14,AE,Mobile,0,0,0.0,1850,1187,1019,189,98,57,6685.98
2024-01-08,14,AE,Tablet,0,0,0.0,123,84,68,16,8,5,530.43
2024-01-08,14,BH,Desktop,0,0,0.0,78,59,43,11,6,3,337.45
2024-01-08,14,BH,Mobile,0,0,0.0,269,171,147,25,13,7,698.48
2024-01-08,14,BH,Tablet,0,0,0.0,18,12,10,2,1,1,55.09
2024-01-08,14,OM,Desktop,0,0,0.0,91,70,51,12,6,4,328.32
2024-01-08,14,OM,Mobile,0,0,0.0,288,184,159,25,14,8,703.78
2024-01-08,14,OM,Tablet,0,0,0.0,20,13,11,2,1,1,63.1
2024-01-08,14,QA,Desktop,0,0,0.0,159,121,88,26,13,8,1012.29
2024-01-08,14,QA,Mobile,0,0,0.0,486,316,267,52,27,15,1924.47
2024-01-08,14,QA,Tablet,0,0,0.0,35,23,19,5,2,1,182.32
2024-01-08,14,SA,Desktop,0,0,0.0,385,297,213,56,29,17,1810.92
2024-01-08,14,SA,Mobile,0,0,0.0,1205,771,665,113,60,33,3309.49
2024-01-08,14,SA,Tablet,0,0,0.0,86,59,47,10,5,3,297.87
2024-01-15,1,AE,Desktop,4826,985,1121.86,960,895,608,372,198,137,14765.24
2024-01-15,1,AE,Mobile,19714,3265,3462.23,3185,2457,2001,825,436,296,33546.38
2024-01-15,1,AE,Tablet,1113,214,236.83,210,170,132,64,32,22,2446.39
2024-01-15,1,BH,Desktop,827,169,150.28,165,150,102,58,30,21,2110.96
2024-01-15,1,BH,Mobile,3134,530,476.44,523,407,321,120,61,43,4187.48
2024-01-15,1,BH,Tablet,197,36,30.63,35,29,22,10,5,3,331.72
2024-01-15,1,OM,Desktop,1137,230,174.9,226,210,138,73,38,26,2359.92
2024-01-15,1,OM,Mobile,3622,629,515.43,617,486,381,135,69,46,4366.34
2024-01-15,1,OM,Tablet,253,45,36.31,44,37,27,12,6,5,404.07
2024-01-15,1,QA,Desktop,1197,231,296.46,226,206,139,94,49,33,4519.52
2024-01-15,1,QA,Mobile,4588,778,982.58,761,597,474,208,109,75,10199.71
2024-01-15,1,QA,Tablet,275,50,62.14,49,41,31,15,8,6,725.01
2024-01-15,1,SA,Desktop,3797,742,736.87,730,676,457,269,146,99,10143.19
2024-01-15,1,SA,Mobile,14541,2429,2343.61,2386,1838,1475,565,294,199,20502.5
2024-01-15,1,SA,Tablet,922,162,158.92,159,132,99,46,25,18,1893.54
2024-01-15,2,AE,Desktop,17963,887,2379.07,860,675,473,194,101,56,6885.38
2024-01-15,2,AE,Mobile,66369,2744,7303.25,2657,1737,1465,373,198,108,13807.99
2024-01-15,2,AE,Tablet,4457,200,517.62,196,138,109,34,18,10,1271.21
2024-01-15,2,BH,Desktop,2827,152,319.8,149,118,82,31,16,9,930.98
2024-01-15,2,BH,Mobile,11284,474,969.31,463,306,254,59,31,17,1805.14
2024-01-15,2,BH,Tablet,691,31,65.46,31,22,17,5,3,1,149.94
2024-01-15,2,OM,Desktop,3816,193,370.47,188,145,104,36,19,10,984.08
2024-01-15,2,OM,Mobile,14939,632,1167.09,617,411,344,77,40,21,2122.66
2024-01-15,2,OM,Tablet,892,39,75.84,38,27,21,5,3,2,148.79
2024-01-15,2,QA,Desktop,4558,224,630.87,216,170,120,51,27,14,1976.55
2024-01-15,2,QA,Mobile,15512,679,1889.29,660,436,363,102,54,31,4435.91
2024-01-15,2,QA,Tablet,1120,48,141.39,47,33,26,9,5,3,378.32
2024-01-15,2,SA,Desktop,14306,698,1566.27,689,540,382,145,76,42,4618.8
2024-01-15,2,SA,Mobile,51635,2240,4974.12,2181,1426,1199,297,156,86,9439.18
2024-01-15,2,SA,Tablet,3164,144,339.6,141,97,78,23,12,7,807.56
2024-01-15,3,AE,Desktop,79788,1894,3182.9,1853,1411,1310,468,246,142,17211.26
2024-01-15,3,AE,Mobile,279201,5564,9774.46,5456,3506,3743,871,451,253,32183.78
2024-01-15,3,AE,Tablet,19830,413,709.55,403,280,283,82,44,25,3042.8
2024-01-15,3,BH,Desktop,13893,330,421.7,325,246,226,71,36,22,2225.83
2024-01-15,3,BH,Mobile,48321,942,1297.43,918,590,644,132,70,41,4126.21
2024-01-15,3,BH,Tablet,3177,66,91.42,64,43,45,12,6,4,349.6
2024-01-15,3,OM,Desktop,16567,388,480.14,379,286,264,79,39,23,2231.91
2024-01-15,3,OM,Mobile,65382,1303,1568.91,1281,836,880,174,90,52,4817.92
2024-01-15,3,OM,Tablet,3949,83,104.43,81,54,57,14,7,4,401.9
2024-01-15,3,QA,Desktop,17995,421,803.11,409,315,277,104,54,32,4263.9
2024-01-15,3,QA,Mobile,66759,1347,2565.55,1315,834,909,219,113,66,9095.12
2024-01-15,3,QA,Tablet,4438,93,178.72,91,61,65,19,10,6,749.14
2024-01-15,3,SA,Desktop,56929,1385,2062.12,1357,1041,945,304,159,94,10001.04
2024-01-15,3,SA,Mobile,213731,4239,6520.36,4171,2618,2946,618,331,200,21362.74
2024-01-15,3,SA,Tablet,14062,295,454.46,290,197,202,55,29,17,1792.28
2024-01-15,4,AE,Desktop,549076,5097,1985.45,4969,2188,4517,328,170,79,8841.72
2024-01-15,4,AE,Mobile,1921803,15179,6227.7,14796,5536,13393,632,322,143,16607.71
2024-01-15,4,AE,Tablet,120456,970,406.79,954,387,859,50,26,12,1336.9
2024-01-15,4,BH,Desktop,90258,793,269.83,775,348,707,45,23,11,994.94
2024-01-15,4,BH,Mobile,313398,2389,776.34,2329,869,2094,90,49,23,2151.41
2024-01-15,4,BH,Tablet,19713,162,56.0,159,64,144,8,4,2,176.67
2024-01-15,4,OM,Desktop,104718,989,298.77,970,435,866,56,29,13,1216.26
2024-01-15,4,OM,Mobile,382584,2899,884.15,2835,1080,2599,104,53,24,2108.05
2024-01-15,4,OM,Tablet,28420,230,68.94,224,88,201,10,6,3,216.74
2024-01-15,4,QA,Desktop,125337,1089,500.82,1065,480,964,72,37,17,2100.95
2024-01-15,4,QA,Mobile,436702,3394,1638.36,3344,1261,3008,149,77,35,4537.72
2024-01-15,4,QA,Tablet,28436,234,109.29,232,92,210,13,6,3,366.35
2024-01-15,4,SA,Desktop,410657,3550,1283.31,3454,1513,3112,209,106,48,4982.05
2024-01-15,4,SA,Mobile,1389582,10510,3913.98,10311,3873,9400,405,210,96,9657.82
2024-01-15,4,SA,Tablet,96645,760,280.67,745,297,661,36,19,8,809.16
2024-01-15,5,AE,Desktop,162473,1996,2716.74,1948,1278,1538,231,124,62,7713.22
2024-01-15,5,AE,Mobile,601348,6288,8354.28,6195,3366,5054,476,251,121,14083.6
2024-01-15,5,AE,Tablet,38394,437,571.04,428,246,336,41,22,11,1375.86
2024-01-15,5,BH,Desktop,26464,318,349.89,312,204,249,33,17,8,782.46
2024-01-15,5,BH,Mobile,94793,973,1048.19,952,521,768,66,34,16,1681.16
2024-01-15,5,BH,Tablet,6257,69,76.39,67,39,53,6,3,2,158.08
2024-01-15,5,OM,Desktop,35309,430,414.6,422,270,339,42,22,11,1038.83
2024-01-15,5,OM,Mobile,121361,1278,1249.45,1251,672,1006,81,43,22,1935.95
2024-01-15,5,OM,Tablet,8087,90,87.64,87,50,71,7,4,2,161.51
2024-01-15,5,QA,Desktop,39216,471,696.82,460,295,365,58,29,15,1910.05
2024-01-15,5,QA,Mobile,135083,1434,2243.54,1401,777,1125,113,60,29,3813.38
2024-01-15,5,QA,Tablet,10135,106,156.27,104,60,83,11,6,3,378.49
2024-01-15,5,SA,Desktop,128670,1586,1831.43,1553,1012,1251,174,94,48,5261.94
2024-01-15,5,SA,Mobile,434273,4595,5502.94,4458,2431,3552,310,160,81,8125.07
2024-01-15,5,SA,Tablet,30590,339,407.42,333,191,266,28,15,7,750.27
2024-01-15,6,AE,Desktop,43996,1217,1166.86,1183,969,256,417,223,149,17769.26
2024-01-15,6,AE,Mobile,188169,4111,4004.85,4031,2787,886,889,471,307,38583.82
2024-01-15,6,AE,Tablet,13081,307,287.91,303,220,66,80,42,29,3590.77
2024-01-15,6,BH,Desktop,8332,230,173.33,224,188,49,68,35,24,2349.44
2024-01-15,6,BH,Mobile,32086,724,543.94,706,494,154,133,70,47,5135.09
2024-01-15,6,BH,Tablet,1917,47,35.87,45,33,10,11,6,4,404.63
2024-01-15,6,OM,Desktop,9993,270,194.39,261,214,58,77,40,26,2466.27
2024-01-15,6,OM,Mobile,42473,976,655.19,956,665,210,180,94,62,6195.76
2024-01-15,6,OM,Tablet,2699,63,42.85,61,45,14,14,7,5,470.45
2024-01-15,6,QA,Desktop,11905,317,344.46,311,258,69,113,60,39,5366.54
2024-01-15,6,QA,Mobile,43333,958,1046.0,935,650,205,209,109,73,10212.71
2024-01-15,6,QA,Tablet,2981,70,74.84,68,51,15,20,10,7,1022.7
2024-01-15,6,SA,Desktop,37383,1027,838.32,1003,829,219,319,169,112,12702.09
2024-01-15,6,SA,Mobile,130003,3023,2620.47,2968,2052,642,630,319,212,23068.11
2024-01-15,6,SA,Tablet,8999,221,183.43,215,160,47,55,28,18,1972.6
2024-01-15,7,AE,Desktop,84566,1260,1522.39,1226,842,904,222,116,68,7635.13
2024-01-15,7,AE,Mobile,302257,4046,4735.89,3973,2324,2970,481,247,137,15633.38
2024-01-15,7,AE,Tablet,19596,279,323.31,271,167,201,40,21,12,1351.83
2024-01-15,7,BH,Desktop,12977,209,197.22,204,141,152,35,19,12,1071.49
2024-01-15,7,BH,Mobile,50405,657,630.91,641,376,471,68,35,21,1779.51
2024-01-15,7,BH,Tablet,3339,47,43.72,46,28,34,6,3,2,168.28
2024-01-15,7,OM,Desktop,16678,264,227.65,257,178,189,40,21,13,1100.77
2024-01-15,7,OM,Mobile,66613,854,747.83,837,496,620,85,44,24,1985.68
2024-01-15,7,OM,Tablet,4677,65,53.64,64,40,47,8,4,2,192.04
2024-01-15,7,QA,Desktop,20124,317,431.95,308,213,226,58,29,16,1984.01
2024-01-15,7,QA,Mobile,72060,983,1305.92,971,569,716,123,66,37,4237.56
2024-01-15,7,QA,Tablet,4832,71,94.96,70,43,52,11,6,3,373.97
2024-01-15,7,SA,Desktop,60786,945,1010.75,920,633,674,160,84,48,4580.42
2024-01-15,7,SA,Mobile,240393,3062,3109.07,3007,1760,2206,329,169,100,9921.26
2024-01-15,7,SA,Tablet,13931,200,223.8,195,121,145,26,13,7,727.32
2024-01-15,8,AE,Desktop,253563,2533,1847.08,2491,1340,2216,229,122,58,6027.07
2024-01-15,8,AE,Mobile,873332,7664,5535.28,7426,3321,6572,456,240,111,11861.46
2024-01-15,8,AE,Tablet,63753,565,409.94,552,265,492,41,21,10,1075.07
2024-01-15,8,BH,Desktop,44532,443,251.04,431,236,384,37,19,9,773.93
2024-01-15,8,BH,Mobile,162689,1363,775.42,1344,601,1193,71,36,18,1589.59
2024-01-15,8,BH,Tablet,9339,86,50.61,84,40,75,6,3,1,127.39
2024-01-15,8,OM,Desktop,57651,564,284.18,558,302,491,45,24,11,878.95
2024-01-15,8,OM,Mobile,202780,1746,864.42,1711,792,1490,85,46,22,1804.19
2024-01-15,8,OM,Tablet,11692,109,57.71,107,52,93,7,4,2,143.03
2024-01-15,8,QA,Desktop,61199,612,493.68,598,325,532,56,29,14,1610.31
2024-01-15,8,QA,Mobile,237040,1968,1584.16,1923,867,1657,121,63,30,3528.35
2024-01-15,8,QA,Tablet,13839,125,100.16,123,59,108,10,5,3,309.33
2024-01-15,8,SA,Desktop,184186,1851,1165.09,1824,998,1618,153,82,39,3710.95
2024-01-15,8,SA,Mobile,693744,5759,3752.65,5597,2521,4938,291,148,74,7099.34
2024-01-15,8,SA,Tablet,48634,441,277.74,430,205,382,28,14,7,641.77
2024-01-15,9,AE,Desktop,254358,1959,1087.85,1913,940,1714,125,65,30,3063.8
2024-01-15,9,AE,Mobile,947569,6282,3576.84,6167,2582,5614,259,137,60,6140.58
2024-01-15,9,AE,Tablet,58396,410,234.35,399,176,354,21,11,5,558.76
2024-01-15,9,BH,Desktop,43423,328,147.51,319,156,288,19,10,5,386.34
2024-01-15,9,BH,Mobile,157556,1081,452.3,1055,433,954,41,22,9,805.51
2024-01-15,9,BH,Tablet,9828,71,32.14,70,31,63,3,2,1,62.97
2024-01-15,9,OM,Desktop,54542,431,174.18,418,205,376,24,12,6,450.68
2024-01-15,9,OM,Mobile,211031,1367,545.68,1338,547,1203,48,25,11,937.13
2024-01-15,9,OM,Tablet,14284,97,39.33,94,41,85,4,2,1,78.24
2024-01-15,9,QA,Desktop,60789,477,288.9,466,234,421,32,17,8,846.4
2024-01-15,9,QA,Mobile,227908,1526,930.43,1486,601,1342,67,35,16,1788.8
2024-01-15,9,QA,Tablet,14763,105,62.41,102,45,91,5,3,1,145.64
2024-01-15,9,SA,Desktop,198062,1527,729.75,1490,725,1345,93,48,22,2010.03
2024-01-15,9,SA,Mobile,749099,5042,2455.83,4981,2093,4493,204,106,48,4241.78
2024-01-15,9,SA,Tablet,49046,340,162.32,334,148,301,16,9,4,343.02
2024-01-15,10,AE,Desktop,15241,103,806.78,100,75,70,13,7,4,933.1
2024-01-15,10,AE,Mobile,55943,320,2554.42,315,196,226,27,14,9,1895.05
2024-01-15,10,AE,Tablet,3491,21,168.87,20,13,14,2,1,1,145.06
2024-01-15,10,BH,Desktop,2667,18,110.81,17,13,12,2,1,1,119.58
2024-01-15,10,BH,Mobile,9808,54,342.88,53,33,38,4,2,1,218.82
2024-01-15,10,BH,Tablet,669,4,23.94,4,3,3,0,0,0,21.5
2024-01-15,10,OM,Desktop,3293,22,126.47,22,16,15,2,1,1,124.51
2024-01-15,10,OM,Mobile,12125,70,395.29,68,42,47,5,3,2,258.56
2024-01-15,10,OM,Tablet,847,5,28.58,5,3,4,0,0,0,22.65
2024-01-15,10,QA,Desktop,3919,26,223.88,25,19,18,4,2,1,280.34
2024-01-15,10,QA,Mobile,13381,74,650.27,73,45,50,7,3,2,476.4
2024-01-15,10,QA,Tablet,922,5,45.68,5,3,4,1,0,0,39.68
2024-01-15,10,SA,Desktop,12689,84,568.65,84,62,59,10,5,3,616.14
2024-01-15,10,SA,Mobile,45684,254,1710.76,247,154,173,20,10,6,1185.6
2024-01-15,10,SA,Tablet,2736,17,117.33,17,11,12,2,1,1,100.8
2024-01-15,11,AE,Desktop,0,0,0.0,3794,3045,2254,695,368,239,28651.95
2024-01-15,11,AE,Mobile,0,0,0.0,12103,8280,6970,1441,741,463,56859.57
2024-01-15,11,AE,Tablet,0,0,0.0,864,631,502,128,63,39,4721.85
2024-01-15,11,BH,Desktop,0,0,0.0,514,410,303,88,46,27,2731.97
2024-01-15,11,BH,Mobile,0,0,0.0,1647,1099,929,176,95,59,6124.93
2024-01-15,11,BH,Tablet,0,0,0.0,118,85,69,15,8,5,480.97
2024-01-15,11,OM,Desktop,0,0,0.0,609,482,348,95,48,31,2894.28
2024-01-15,11,OM,Mobile,0,0,0.0,1898,1295,1118,199,104,63,5990.91
2024-01-15,11,OM,Tablet,0,0,0.0,134,95,76,17,9,5,523.29
2024-01-15,11,QA,Desktop,0,0,0.0,1111,904,649,220,117,72,9022.11
2024-01-15,11,QA,Mobile,0,0,0.0,3476,2317,1989,443,233,148,19771.12
2024-01-15,11,QA,Tablet,0,0,0.0,238,171,138,37,20,12,1652.24
2024-01-15,11,SA,Desktop,0,0,0.0,2692,2158,1558,463,248,151,16173.22
2024-01-15,11,SA,Mobile,0,0,0.0,8616,5655,5010,978,521,324,33851.47
2024-01-15,11,SA,Tablet,0,0,0.0,561,405,330,77,40,25,2398.55
2024-01-15,12,AE,Desktop,0,0,0.0,1735,1500,313,566,290,210,27184.7
2024-01-15,12,AE,Mobile,0,0,0.0,5443,3948,965,1096,569,402,52582.43
2024-01-15,12,AE,Tablet,0,0,0.0,388,304,69,99,51,35,4538.03
2024-01-15,12,BH,Desktop,0,0,0.0,236,210,43,69,35,24,2615.54
2024-01-15,12,BH,Mobile,0,0,0.0,747,542,136,138,73,51,5700.69
2024-01-15,12,BH,Tablet,0,0,0.0,51,41,9,12,6,4,478.09
2024-01-15,12,OM,Desktop,0,0,0.0,283,249,52,76,39,28,2906.06
2024-01-15,12,OM,Mobile,0,0,0.0,903,660,163,157,81,59,5947.64
2024-01-15,12,OM,Tablet,0,0,0.0,58,46,10,13,7,5,476.1
2024-01-15,12,QA,Desktop,0,0,0.0,502,439,90,166,85,62,8974.41
2024-01-15,12,QA,Mobile,0,0,0.0,1508,1107,271,326,169,116,16825.83
2024-01-15,12,QA,Tablet,0,0,0.0,103,79,19,29,15,10,1529.62
2024-01-15,12,SA,Desktop,0,0,0.0,1160,1011,209,335,176,121,13828.92
2024-01-15,12,SA,Mobile,0,0,0.0,3556,2636,668,683,362,257,28965.25
2024-01-15,12,SA,Tablet,0,0,0.0,256,199,47,60,30,21,2430.32
2024-01-15,13,AE,Desktop,0,0,0.0,2790,2176,789,815,426,296,38468.12
2024-01-15,13,AE,Mobile,0,0,0.0,8695,5652,2460,1607,840,549,70644.92
2024-01-15,13,AE,Tablet,0,0,0.0,609,423,168,142,74,52,6567.34
2024-01-15,13,BH,Desktop,0,0,0.0,383,303,107,99,52,36,3927.48
2024-01-15,13,BH,Mobile,0,0,0.0,1121,749,322,192,99,69,7179.56
2024-01-15,13,BH,Tablet,0,0,0.0,79,57,22,17,9,6,674.58
2024-01-15,13,OM,Desktop,0,0,0.0,453,357,127,111,58,40,3899.06
2024-01-15,13,OM,Mobile,0,0,0.0,1368,877,390,219,115,80,7775.47
2024-01-15,13,OM,Tablet,0,0,0.0,97,67,27,19,10,7,683.56
2024-01-15,13,QA,Desktop,0,0,0.0,726,565,203,217,112,78,10939.65
2024-01-15,13,QA,Mobile,0,0,0.0,2111,1398,600,424,226,157,23142.44
2024-01-15,13,QA,Tablet,0,0,0.0,157,109,44,39,20,14,1995.7
2024-01-15,13,SA,Desktop,0,0,0.0,1870,1506,522,505,270,185,21464.89
2024-01-15,13,SA,Mobile,0,0,0.0,5992,3973,1692,1022,534,381,42560.24
2024-01-15,13,SA,Tablet,0,0,0.0,430,298,123,92,48,33,3694.22
2024-01-15,14,AE,Desktop,0,0,0.0,595,455,327,95,48,27,3139.13
2024-01-15,14,AE,Mobile,0,0,0.0,1863,1171,1030,192,100,55,6651.61
2024-01-15,14,AE,Tablet,0,0,0.0,134,92,74,17,9,5,598.15
2024-01-15,14,BH,Desktop,0,0,0.0,82,61,45,12,6,3,344.99
2024-01-15,14,BH,Mobile,0,0,0.0,250,161,141,22,12,7,637.95
2024-01-15,14,BH,Tablet,0,0,0.0,17,12,9,2,1,1,53.86
2024-01-15,14,OM,Desktop,0,0,0.0,99,75,55,13,7,4,341.94
2024-01-15,14,OM,Mobile,0,0,0.0,283,178,153,25,13,7,676.84
2024-01-15,14,OM,Tablet,0,0,0.0,21,14,11,2,1,1,60.46
2024-01-15,14,QA,Desktop,0,0,0.0,155,120,86,27,13,7,930.35
2024-01-15,14,QA,Mobile,0,0,0.0,508,329,283,52,27,15,1989.91
2024-01-15,14,QA,Tablet,0,0,0.0,36,24,20,5,3,1,184.85
2024-01-15,14,SA,Desktop,0,0,0.0,395,301,215,55,29,16,1717.08
2024-01-15,14,SA,Mobile,0,0,0.0,1220,764,664,116,59,33,3572.03
2024-01-15,14,SA,Tablet,0,0,0.0,91,62,52,10,5,3,325.2
2024-01-22,1,AE,Desktop,4794,993,1087.61,971,890,605,410,206,144,17021.54
2024-01-22,1,AE,Mobile,18753,3138,3453.15,3060,2334,1903,769,410,281,34211.63
2024-01-22,1,AE,Tablet,1234,214,238.79,208,168,130,65,34,23,2700.95
2024-01-22,1,BH,Desktop,864,173,150.35,169,155,105,62,32,21,1910.13
2024-01-22,1,BH,Mobile,2986,523,460.34,512,391,320,116,59,41,4239.83
2024-01-22,1,BH,Tablet,210,37,31.8,36,30,23,10,5,4,341.7
2024-01-22,1,OM,Desktop,1128,228,177.53,224,204,137,80,43,29,2750.37
